timestamp,container,cpu_pct,mem_usage,mem_pct
1774951659,ads_orm_api,80.70%,62.16MiB / 13.58GiB,0.45%
1774951659,ads_postgres,24.79%,113.6MiB / 13.58GiB,0.82%
1774951663,ads_orm_api,76.88%,62.93MiB / 13.58GiB,0.45%
1774951663,ads_postgres,31.80%,113.8MiB / 13.58GiB,0.82%
1774951667,ads_orm_api,73.23%,62.38MiB / 13.58GiB,0.45%
1774951667,ads_postgres,29.41%,114.4MiB / 13.58GiB,0.82%
1774951671,ads_orm_api,64.27%,63.17MiB / 13.58GiB,0.45%
1774951671,ads_postgres,26.01%,114MiB / 13.58GiB,0.82%
1774951675,ads_orm_api,56.60%,63.71MiB / 13.58GiB,0.46%
1774951675,ads_postgres,24.29%,114.1MiB / 13.58GiB,0.82%
1774951679,ads_orm_api,46.62%,63.41MiB / 13.58GiB,0.46%
1774951679,ads_postgres,16.79%,114MiB / 13.58GiB,0.82%
1774951683,ads_orm_api,40.46%,63.05MiB / 13.58GiB,0.45%
1774951683,ads_postgres,15.19%,114.7MiB / 13.58GiB,0.83%
1774951687,ads_orm_api,27.33%,62.56MiB / 13.58GiB,0.45%
1774951687,ads_postgres,10.90%,114.2MiB / 13.58GiB,0.82%
1774951691,ads_orm_api,17.41%,63.12MiB / 13.58GiB,0.45%
1774951691,ads_postgres,8.05%,114.1MiB / 13.58GiB,0.82%
1774951695,ads_orm_api,7.02%,62.77MiB / 13.58GiB,0.45%
1774951695,ads_postgres,2.06%,114.4MiB / 13.58GiB,0.82%
1774951699,ads_orm_api,1.91%,22.28MiB / 13.58GiB,0.16%
1774951699,ads_postgres,0.03%,113.9MiB / 13.58GiB,0.82%
