timestamp,container,cpu_pct,mem_usage,mem_pct
1774953883,ads_orm_api,486.93%,80.73MiB / 13.58GiB,0.58%
1774953883,ads_postgres,204.56%,119.9MiB / 13.58GiB,0.86%
1774953887,ads_orm_api,497.80%,98.72MiB / 13.58GiB,0.71%
1774953887,ads_postgres,222.94%,120.3MiB / 13.58GiB,0.87%
1774953891,ads_orm_api,421.86%,74.01MiB / 13.58GiB,0.53%
1774953891,ads_postgres,205.99%,120.7MiB / 13.58GiB,0.87%
1774953895,ads_orm_api,444.42%,87.5MiB / 13.58GiB,0.63%
1774953895,ads_postgres,221.73%,121.1MiB / 13.58GiB,0.87%
1774953899,ads_orm_api,425.53%,83.43MiB / 13.58GiB,0.60%
1774953899,ads_postgres,205.30%,120.7MiB / 13.58GiB,0.87%
1774953903,ads_orm_api,455.52%,87.92MiB / 13.58GiB,0.63%
1774953903,ads_postgres,216.71%,121.7MiB / 13.58GiB,0.87%
1774953907,ads_orm_api,450.99%,85.62MiB / 13.58GiB,0.62%
1774953908,ads_postgres,227.76%,121.8MiB / 13.58GiB,0.88%
1774953911,ads_orm_api,451.67%,79.82MiB / 13.58GiB,0.57%
1774953912,ads_postgres,234.04%,120.1MiB / 13.58GiB,0.86%
1774953916,ads_orm_api,442.70%,79.49MiB / 13.58GiB,0.57%
1774953916,ads_postgres,221.02%,121.3MiB / 13.58GiB,0.87%
1774953920,ads_orm_api,480.24%,76.18MiB / 13.58GiB,0.55%
1774953920,ads_postgres,199.66%,122.3MiB / 13.58GiB,0.88%
1774953924,ads_orm_api,443.19%,77.3MiB / 13.58GiB,0.56%
1774953924,ads_postgres,243.70%,120.3MiB / 13.58GiB,0.87%
1774953928,ads_orm_api,460.53%,79.88MiB / 13.58GiB,0.57%
1774953928,ads_postgres,223.72%,120.8MiB / 13.58GiB,0.87%
1774953932,ads_orm_api,475.92%,92.98MiB / 13.58GiB,0.67%
1774953932,ads_postgres,220.08%,122MiB / 13.58GiB,0.88%
1774953937,ads_orm_api,418.57%,93.01MiB / 13.58GiB,0.67%
1774953937,ads_postgres,211.06%,120.5MiB / 13.58GiB,0.87%
1774953942,ads_orm_api,423.81%,83.02MiB / 13.58GiB,0.60%
1774953942,ads_postgres,215.04%,120.3MiB / 13.58GiB,0.87%
1774953946,ads_orm_api,451.59%,85.08MiB / 13.58GiB,0.61%
1774953946,ads_postgres,234.34%,121.9MiB / 13.58GiB,0.88%
1774953951,ads_orm_api,493.23%,82.21MiB / 13.58GiB,0.59%
1774953951,ads_postgres,244.36%,120.7MiB / 13.58GiB,0.87%
1774953956,ads_orm_api,455.78%,76.89MiB / 13.58GiB,0.55%
