timestamp,container,cpu_pct,mem_usage,mem_pct
1774953556,ads_sql_api,20.02%,64MiB / 13.58GiB,0.46%
1774953556,ads_postgres,1141.66%,202.7MiB / 13.58GiB,1.46%
1774953561,ads_sql_api,23.12%,63.2MiB / 13.58GiB,0.45%
1774953561,ads_postgres,1170.18%,201.2MiB / 13.58GiB,1.45%
1774953566,ads_sql_api,23.72%,63.82MiB / 13.58GiB,0.46%
1774953566,ads_postgres,1158.49%,206.3MiB / 13.58GiB,1.48%
1774953571,ads_sql_api,17.55%,64.29MiB / 13.58GiB,0.46%
1774953571,ads_postgres,1165.51%,206.1MiB / 13.58GiB,1.48%
1774953576,ads_sql_api,14.76%,64.23MiB / 13.58GiB,0.46%
1774953576,ads_postgres,1191.49%,201.7MiB / 13.58GiB,1.45%
1774953581,ads_sql_api,21.02%,63.24MiB / 13.58GiB,0.45%
1774953581,ads_postgres,1170.48%,206.2MiB / 13.58GiB,1.48%
1774953586,ads_sql_api,23.99%,63.62MiB / 13.58GiB,0.46%
1774953586,ads_postgres,1159.78%,209MiB / 13.58GiB,1.50%
1774953591,ads_sql_api,21.09%,64.42MiB / 13.58GiB,0.46%
1774953591,ads_postgres,1167.13%,203.9MiB / 13.58GiB,1.47%
1774953596,ads_sql_api,19.48%,63.99MiB / 13.58GiB,0.46%
1774953596,ads_postgres,1165.69%,212.2MiB / 13.58GiB,1.53%
1774953601,ads_sql_api,26.67%,63.85MiB / 13.58GiB,0.46%
1774953601,ads_postgres,1163.27%,206.1MiB / 13.58GiB,1.48%
1774953606,ads_sql_api,15.39%,63.53MiB / 13.58GiB,0.46%
1774953606,ads_postgres,1173.23%,208.3MiB / 13.58GiB,1.50%
1774953611,ads_sql_api,16.68%,64.39MiB / 13.58GiB,0.46%
1774953611,ads_postgres,1186.48%,207.8MiB / 13.58GiB,1.49%
1774953616,ads_sql_api,15.81%,61.61MiB / 13.58GiB,0.44%
1774953616,ads_postgres,1176.66%,213MiB / 13.58GiB,1.53%
1774953621,ads_sql_api,15.28%,61.97MiB / 13.58GiB,0.45%
1774953621,ads_postgres,1176.51%,203.8MiB / 13.58GiB,1.47%
1774953626,ads_sql_api,33.76%,61.84MiB / 13.58GiB,0.44%
1774953626,ads_postgres,1192.86%,208.9MiB / 13.58GiB,1.50%
1774953631,ads_sql_api,18.67%,61.93MiB / 13.58GiB,0.45%
1774953631,ads_postgres,1172.59%,205.4MiB / 13.58GiB,1.48%
1774953636,ads_sql_api,14.01%,61.91MiB / 13.58GiB,0.45%
1774953636,ads_postgres,899.67%,176.7MiB / 13.58GiB,1.27%
1774953641,ads_sql_api,0.24%,61.82MiB / 13.58GiB,0.44%
1774953641,ads_postgres,94.74%,168.5MiB / 13.58GiB,1.21%
