timestamp,container,cpu_pct,mem_usage,mem_pct
1774953172,ads_orm_api,65.80%,63.64MiB / 13.58GiB,0.46%
1774953172,ads_postgres,104.13%,121.9MiB / 13.58GiB,0.88%
1774953176,ads_orm_api,63.23%,63MiB / 13.58GiB,0.45%
1774953176,ads_postgres,92.26%,122MiB / 13.58GiB,0.88%
1774953180,ads_orm_api,65.86%,63.08MiB / 13.58GiB,0.45%
1774953180,ads_postgres,95.08%,122.4MiB / 13.58GiB,0.88%
1774953184,ads_orm_api,59.36%,63.66MiB / 13.58GiB,0.46%
1774953184,ads_postgres,84.30%,121.6MiB / 13.58GiB,0.87%
1774953188,ads_orm_api,0.56%,62.81MiB / 13.58GiB,0.45%
1774953188,ads_postgres,0.01%,121.7MiB / 13.58GiB,0.88%
